"","exp","modality","sample","duration","sub","mRepr","sdRepr","mPrErr","sdProd","mRepErr","sdRepErr","rre","cv","log_dur","block","mean"
"124","Aud/Mix","Aud","Mix",0.3,"67",0.550189233480263,0.15369122023734,0.375145547733466,0.0494281761761099,0.250189233480263,0.15369122023734,0.833964111600878,0.279342471435063,-1.73696559416621,1,2.18829630304901
"125","Aud/Mix","Aud","Mix",0.3,"68",0.384226590252669,0.083022141268568,0.335944322211618,0.0501873638876096,0.0842265902526691,0.083022141268568,0.28075530084223,0.216075991029075,-1.73696559416621,1,2.18829630304901
"126","Aud/Mix","Aud","Mix",0.3,"69",0.317425573207907,0.0635508959677489,0.677261548774836,0.223734480128237,0.0174255732079072,0.0635508959677489,0.0580852440263574,0.200207233858012,-1.73696559416621,1,2.18829630304901
"127","Aud/Mix","Aud","Mix",0.3,"70",0.470927201277501,0.183727339268359,0.506210914264425,0.118178462649963,0.170927201277501,0.183727339268359,0.569757337591668,0.390139577348591,-1.73696559416621,1,2.18829630304901
"128","Aud/Mix","Aud","Mix",0.3,"71",0.423653924507638,0.0944881637001166,0.304351593592552,0.0735034621345523,0.123653924507638,0.0944881637001166,0.412179748358792,0.223031484506909,-1.73696559416621,1,2.18829630304901
"129","Aud/Mix","Aud","Mix",0.493169370364043,"61",0.512084347065562,0.100663503811263,0.287736939046863,0.0479122770493704,0.0189149767015196,0.100663503811263,0.0383539161962901,0.196576021876285,-1.01984489489543,1,2.18829630304901
"130","Aud/Mix","Aud","Mix",0.493169370364043,"62",0.540963285769223,0.0913898742693764,0.454837278463675,0.110491126859696,0.0477939154051807,0.0913898742693764,0.0969117675939621,0.168939143697015,-1.01984489489543,1,2.18829630304901
"131","Aud/Mix","Aud","Mix",0.493169370364043,"63",0.632060738469409,0.160663181827674,0.318068731561076,0.0437677128473395,0.138891368105366,0.160663181827674,0.281630158829289,0.254189466374283,-1.01984489489543,1,2.18829630304901
"132","Aud/Mix","Aud","Mix",0.493169370364043,"64",0.537820012142038,0.117327674202139,0.427422257175355,0.101271965591115,0.044650641777995,0.117327674202139,0.0905381486790941,0.218154162272327,-1.01984489489543,1,2.18829630304901
"133","Aud/Mix","Aud","Mix",0.493169370364043,"65",0.402292539674969,0.079382177409204,0.263791646686506,0.0389768057646384,-0.0908768306890734,0.079382177409204,-0.184271035774162,0.197324507865198,-1.01984489489543,1,2.18829630304901
"134","Aud/Mix","Aud","Mix",0.493169370364043,"66",0.56485564562059,0.1667644557332,0.423738007459813,0.0833585471846389,0.0716862752565475,0.1667644557332,0.145358328323656,0.29523375932621,-1.01984489489543,1,2.18829630304901
"135","Aud/Mix","Aud","Mix",0.493169370364043,"67",0.823533105518938,0.194888787655003,0.367549429702421,0.0581248699147658,0.330363735154895,0.194888787655003,0.669878859084518,0.23664960928583,-1.01984489489543,1,2.18829630304901
"136","Aud/Mix","Aud","Mix",0.493169370364043,"68",0.628301376968807,0.163783432130477,0.302586616628446,0.04155508393676,0.135132006604764,0.163783432130477,0.274007297949209,0.260676544941916,-1.01984489489543,1,2.18829630304901
"137","Aud/Mix","Aud","Mix",0.493169370364043,"69",0.488447923002805,0.0955724314116543,0.62583157998002,0.251899154345262,-0.00472144736123743,0.0955724314116543,-0.00957368329211565,0.195665549817693,-1.01984489489543,1,2.18829630304901
"138","Aud/Mix","Aud","Mix",0.493169370364043,"70",0.748692058017271,0.377797652377352,0.419624396004746,0.0789465638295263,0.255522687653228,0.377797652377352,0.518123596087505,0.504610204331348,-1.01984489489543,1,2.18829630304901
"139","Aud/Mix","Aud","Mix",0.493169370364043,"71",0.661859856558476,0.111511451454036,0.286759616457857,0.0763244462675364,0.168690486194433,0.111511451454037,0.342053858839431,0.16848196842436,-1.01984489489543,1,2.18829630304901
"140","Aud/Mix","Aud","Mix",0.810720092884221,"61",0.746482707680994,0.0895451257264821,0.297026640432443,0.0244893840016408,-0.0642373852032271,0.0895451257264821,-0.0792349736574259,0.119956061681135,-0.302724195624654,1,2.18829630304901
"141","Aud/Mix","Aud","Mix",0.810720092884221,"62",1.02935251754801,0.1087356841644,0.421032955225649,0.0939068870073073,0.218632424663787,0.1087356841644,0.269676829996872,0.105635030089999,-0.302724195624654,1,2.18829630304901
"142","Aud/Mix","Aud","Mix",0.810720092884221,"63",1.00557577638519,0.141502790482792,0.31039330998643,0.0371755959194012,0.194855683500973,0.141502790482792,0.240348901194436,0.140718177392321,-0.302724195624654,1,2.18829630304901
"143","Aud/Mix","Aud","Mix",0.810720092884221,"64",0.86174827056701,0.122493746887206,0.435798338375223,0.0804878197347093,0.0510281776827887,0.122493746887206,0.0629417947460149,0.142145625434917,-0.302724195624654,1,2.18829630304901
"144","Aud/Mix","Aud","Mix",0.810720092884221,"65",0.713220640718928,0.147540857320015,0.291479471287729,0.0262781978539933,-0.0974994521652928,0.147540857320015,-0.120262779991586,0.206865658250291,-0.302724195624654,1,2.18829630304901
"145","Aud/Mix","Aud","Mix",0.810720092884221,"66",1.20112064088316,0.381792889461378,0.436781431043249,0.0769843868943624,0.390400547998943,0.381792889461378,0.481547887397304,0.317863898484545,-0.302724195624654,1,2.18829630304901
"146","Aud/Mix","Aud","Mix",0.810720092884221,"67",1.3797639801555,0.411853895898389,0.386091170483536,0.0794248860496863,0.569043887271279,0.411853895898389,0.7018993266182,0.298495903518204,-0.302724195624654,1,2.18829630304901
"147","Aud/Mix","Aud","Mix",0.810720092884221,"68",0.870482870065644,0.15986818169789,0.34533026968089,0.0620032086274136,0.0597627771814225,0.15986818169789,0.0737156729011245,0.183654598149455,-0.302724195624654,1,2.18829630304901
"148","Aud/Mix","Aud","Mix",0.810720092884221,"69",0.889022534818596,0.11564955104369,0.576277567456526,0.130637292246385,0.0783024419343746,0.11564955104369,0.0965838180423104,0.130086186248685,-0.302724195624654,1,2.18829630304901
"149","Aud/Mix","Aud","Mix",0.810720092884221,"70",1.09182250238274,0.240822871985318,0.403333142462908,0.0708225868721404,0.281102409498517,0.240822871985318,0.346731765952003,0.220569617735263,-0.302724195624654,1,2.18829630304901
"150","Aud/Mix","Aud","Mix",0.810720092884221,"71",1.0174569648861,0.163664936037611,0.290523661006543,0.0675985861835137,0.206736872001883,0.163664936037611,0.255004006705193,0.160856863421179,-0.302724195624654,1,2.18829630304901
"151","Aud/Mix","Aud","Mix",1.33274105916396,"61",1.28701225418796,0.247639575264666,0.309979768799457,0.0282192444188933,-0.0457288049760012,0.247639575264666,-0.0343118452467332,0.192414310321321,0.414396503646122,2,2.18829630304901
"152","Aud/Mix","Aud","Mix",1.33274105916396,"62",1.29277733603041,0.240189348499283,0.428922451177645,0.124044259656343,-0.0399637231335571,0.240189348499283,-0.0299861123500063,0.185793285359416,0.414396503646122,2,2.18829630304901
"153","Aud/Mix","Aud","Mix",1.33274105916396,"63",1.51476051958858,0.219633159675089,0.298218750174308,0.0436154161048041,0.182019460424612,0.219633159675089,0.136575262818716,0.144995302448695,0.414396503646122,2,2.18829630304901
"154","Aud/Mix","Aud","Mix",1.33274105916396,"64",1.37642535929548,0.23409175977336,0.485753402586206,0.0979696290082173,0.0436843001315191,0.23409175977336,0.0327777851752556,0.170072251424646,0.414396503646122,2,2.18829630304901
"155","Aud/Mix","Aud","Mix",1.33274105916396,"65",1.17503637114147,0.272361635960459,0.297757674629469,0.0402602159787596,-0.15770468802249,0.272361635960459,-0.118331079348166,0.231789962123365,0.414396503646122,2,2.18829630304901
"156","Aud/Mix","Aud","Mix",1.33274105916396,"66",1.56278049150578,0.432235476153588,0.459270011373354,0.101271793408406,0.230039432341818,0.432235476153588,0.172606246922506,0.276581054410986,0.414396503646122,2,2.18829630304901
"157","Aud/Mix","Aud","Mix",1.33274105916396,"67",2.16494865208357,0.582394948550612,0.432151480924997,0.110833059334292,0.832207592919609,0.582394948550612,0.624433071373712,0.269010975382768,0.414396503646122,2,2.18829630304901
"158","Aud/Mix","Aud","Mix",1.33274105916396,"68",1.33742079631484,0.35808879856555,0.357961309408789,0.0561070715737507,0.00467973715087949,0.35808879856555,0.00351136263019848,0.267745798145382,0.414396503646122,2,2.18829630304901
"159","Aud/Mix","Aud","Mix",1.33274105916396,"69",1.25433600701145,0.316720451026078,0.539324537535764,0.134540448628362,-0.0784050521525152,0.316720451026078,-0.0588299216966415,0.252500485719682,0.414396503646122,2,2.18829630304901
"160","Aud/Mix","Aud","Mix",1.33274105916396,"70",1.81906324352488,0.452207794382448,0.406002025606406,0.0847424007108677,0.486322184360917,0.452207794382448,0.364903730561126,0.248593772642112,0.414396503646122,2,2.18829630304901
"161","Aud/Mix","Aud","Mix",1.33274105916396,"71",1.67123911515932,0.329232326804473,0.335315206751377,0.0520391172282372,0.338498055995359,0.329232326804473,0.253986364168671,0.196998935591025,0.414396503646122,2,2.18829630304901
"162","Aud/Mix","Aud","Mix",2.19089023002067,"61",1.9056979140519,0.447188762248334,0.314220837911831,0.0246256118569961,-0.285192315968765,0.447188762248334,-0.130171887236028,0.234658787707607,1.1315172029169,2,2.18829630304901
"163","Aud/Mix","Aud","Mix",2.19089023002067,"62",2.30551313702914,0.100655492623018,0.427256153847481,0.154775123657076,0.11462290700847,0.100655492623018,0.0523179598127967,0.0436586072776502,1.1315172029169,2,2.18829630304901
"164","Aud/Mix","Aud","Mix",2.19089023002067,"63",2.09516000037978,0.328806199793472,0.315317936997031,0.0411427835667481,-0.0957302296408887,0.328806199793472,-0.0436946718412203,0.156936081126917,1.1315172029169,2,2.18829630304901
"165","Aud/Mix","Aud","Mix",2.19089023002067,"64",2.36877804381741,0.230128601144607,0.549803812511748,0.153400929866329,0.177887813796748,0.230128601144607,0.0811943069347979,0.0971507658749413,1.1315172029169,2,2.18829630304901
"166","Aud/Mix","Aud","Mix",2.19089023002067,"65",1.80026946566672,0.420423922700689,0.297552172774007,0.0328371978575185,-0.390620764353941,0.420423922700689,-0.178293170055469,0.233533885187008,1.1315172029169,2,2.18829630304901
"167","Aud/Mix","Aud","Mix",2.19089023002067,"66",2.73541634422402,1.00890490489891,0.504107234310073,0.187487010733456,0.544526114203355,1.00890490489891,0.248541029916509,0.36883047329496,1.1315172029169,2,2.18829630304901
"168","Aud/Mix","Aud","Mix",2.19089023002067,"67",3.54668501968299,1.03897594787944,0.506688374457229,0.182423520515596,1.35579478966233,1.03897594787944,0.618832824705023,0.292942830308712,1.1315172029169,2,2.18829630304901
"169","Aud/Mix","Aud","Mix",2.19089023002067,"68",2.08893366383074,0.517041363831318,0.365966488617377,0.0624590231853573,-0.101956566189922,0.517041363831318,-0.0465365926566571,0.247514496407298,1.1315172029169,2,2.18829630304901
"170","Aud/Mix","Aud","Mix",2.19089023002067,"69",2.06226251877625,0.436872392791206,0.530585358043767,0.0700884382491881,-0.128627711244416,0.436872392791206,-0.0587102491406894,0.211841309636198,1.1315172029169,2,2.18829630304901
"171","Aud/Mix","Aud","Mix",2.19089023002067,"70",2.83839684829915,0.892309528998335,0.401075176021589,0.0892394760985162,0.647506618278484,0.892309528998335,0.295544984137511,0.31437095539795,1.1315172029169,2,2.18829630304901
"172","Aud/Mix","Aud","Mix",2.19089023002067,"71",2.40952863520254,0.404668920314373,0.345106789735452,0.0388181889926593,0.218638405181879,0.404668920314373,0.0997943220458911,0.167945262987238,1.1315172029169,2,2.18829630304901
"173","Aud/Mix","Aud","Mix",3.60159985092008,"61",3.26145740672449,0.862291247557768,0.312016079289603,0.0358305021104481,-0.340142444195592,0.862291247557768,-0.094442041946636,0.264388320932811,1.84863790218767,2,2.18829630304901
"174","Aud/Mix","Aud","Mix",3.60159985092008,"62",3.65795729382494,0.343750508231421,0.382673664980282,0.0582505601992358,0.0563574429048601,0.343750508231421,0.0156478912809991,0.0939733519611374,1.84863790218767,2,2.18829630304901
"175","Aud/Mix","Aud","Mix",3.60159985092008,"63",3.05682075134697,0.745719135963483,0.338535848487226,0.0484260529362757,-0.544779099573107,0.745719135963483,-0.151260307119886,0.243952523429739,1.84863790218767,2,2.18829630304901
"176","Aud/Mix","Aud","Mix",3.60159985092008,"64",3.76475075014241,0.45815223654905,0.677238973041966,0.263912898844009,0.163150899222332,0.45815223654905,0.045299562965234,0.121695237468701,1.84863790218767,2,2.18829630304901
"177","Aud/Mix","Aud","Mix",3.60159985092008,"65",2.75362465856221,0.409915233751276,0.322635922655367,0.0492669301238646,-0.847975192357871,0.409915233751276,-0.235444032501624,0.148863873831414,1.84863790218767,2,2.18829630304901
"178","Aud/Mix","Aud","Mix",3.60159985092008,"66",4.99783764938848,2.08814525247933,0.654507540613635,0.304645037396394,1.3962377984684,2.08814525247933,0.387671550494902,0.417809740725538,1.84863790218767,2,2.18829630304901
"179","Aud/Mix","Aud","Mix",3.60159985092008,"67",5.25278851142709,1.3896096994992,0.606341334367241,0.303816405860994,1.65118866050701,1.3896096994992,0.458459775892423,0.264547048958129,1.84863790218767,2,2.18829630304901
"180","Aud/Mix","Aud","Mix",3.60159985092008,"68",3.20589814954132,0.640572358584148,0.367292667038002,0.0677818017202689,-0.395701701378761,0.640572358584148,-0.109868313460107,0.199810576850608,1.84863790218767,2,2.18829630304901
"181","Aud/Mix","Aud","Mix",3.60159985092008,"69",3.38353149966518,0.533676676976901,0.530363332526921,0.0996283441031027,-0.2180683512549,0.533676676976901,-0.0605476344628321,0.157727710538445,1.84863790218767,2,2.18829630304901
"182","Aud/Mix","Aud","Mix",3.60159985092008,"70",3.86535393735806,1.18426238203384,0.41217347787739,0.137956149727809,0.263754086437978,1.18426238203384,0.0732324792746196,0.306378769247525,1.84863790218767,2,2.18829630304901
"183","Aud/Mix","Aud","Mix",3.60159985092008,"71",3.58617964267752,0.645329529027764,0.364136009008808,0.0342759941705442,-0.0154202082425576,0.645329529027764,-0.00428148847202397,0.179949024680188,1.84863790218767,2,2.18829630304901
"184","Aud/Mix","Aud","Mix",5.92066243593828,"61",5.61442862962601,1.45518372008371,0.340176405019471,0.027932147410864,-0.306233806312279,1.45518372008371,-0.0517228958120373,0.259186431261242,2.56575860145845,3,2.18829630304901
"185","Aud/Mix","Aud","Mix",5.92066243593828,"62",5.94690700098519,1.09619531898536,0.393145210756946,0.103654318332083,0.0262445650469031,1.09619531898536,0.00443270754427735,0.184330328152728,2.56575860145845,3,2.18829630304901
"186","Aud/Mix","Aud","Mix",5.92066243593828,"63",4.66778866268251,0.929047281849074,0.360344416716919,0.0347921456758325,-1.25287377325578,0.929047281849074,-0.21161040454711,0.199033707176272,2.56575860145845,3,2.18829630304901
"187","Aud/Mix","Aud","Mix",5.92066243593828,"64",6.34688360456494,0.575006017765381,0.839760678239399,0.386994052004046,0.426221168626652,0.575006017765381,0.0719887636287959,0.0905965909555697,2.56575860145845,3,2.18829630304901
"188","Aud/Mix","Aud","Mix",5.92066243593828,"65",4.08078939755516,1.13253437047696,0.329368607621772,0.0341061931656213,-1.83987303838312,1.13253437047696,-0.310754591786071,0.277528257438492,2.56575860145845,3,2.18829630304901
"189","Aud/Mix","Aud","Mix",5.92066243593828,"66",6.40441302889491,1.66985388337034,0.855878631906624,0.454494931394589,0.483750592956629,1.66985388337033,0.0817054845113739,0.260734883249476,2.56575860145845,3,2.18829630304901
"190","Aud/Mix","Aud","Mix",5.92066243593828,"67",6.86820060357786,1.43305107913356,0.767975527068426,0.40542414385577,0.947538167639577,1.43305107913356,0.160039214850021,0.208650148975999,2.56575860145845,3,2.18829630304901
"191","Aud/Mix","Aud","Mix",5.92066243593828,"68",4.64409906097611,0.87230609691582,0.394169242090878,0.0646616512225785,-1.27656337496217,0.87230609691582,-0.215611578733734,0.187831070238299,2.56575860145845,3,2.18829630304901
"192","Aud/Mix","Aud","Mix",5.92066243593828,"69",5.73880477967815,0.230603397997417,0.477200078445061,0.11135348218789,-0.181857656260132,0.230603397997417,-0.0307157616614418,0.0401831752169047,2.56575860145845,3,2.18829630304901
"193","Aud/Mix","Aud","Mix",5.92066243593828,"70",5.94729081377692,1.21956970842438,0.387925326952075,0.0572326695442609,0.0266283778386336,1.21956970842438,0.00449753353222774,0.205063069322127,2.56575860145845,3,2.18829630304901
"194","Aud/Mix","Aud","Mix",5.92066243593828,"71",6.12621944989284,1.21828677681192,0.419908368905404,0.0599050143303855,0.205557013954554,1.21828677681192,0.0347185836346332,0.198864370885902,2.56575860145845,3,2.18829630304901
"195","Aud/Mix","Aud","Mix",9.73296455223241,"61",8.03299041779768,1.65875462987537,0.347499655177948,0.028298188900896,-1.69997413443473,1.65875462987537,-0.174661494482153,0.206492793294049,3.28287930072922,3,2.18829630304901
"196","Aud/Mix","Aud","Mix",9.73296455223241,"62",8.23868451441865,0.983092428164093,0.41313917794595,0.0818469607244904,-1.49428003781375,0.983092428164093,-0.153527738624201,0.119326383531687,3.28287930072922,3,2.18829630304901
"197","Aud/Mix","Aud","Mix",9.73296455223241,"63",7.35807199250758,1.34429822053491,0.38091557719536,0.0311239184117224,-2.37489255972483,1.34429822053491,-0.244005055908697,0.182697073622513,3.28287930072922,3,2.18829630304901
"198","Aud/Mix","Aud","Mix",9.73296455223241,"64",9.68317006271354,0.676717430726968,0.657469557533916,0.303275403264481,-0.0497944895188649,0.676717430726968,-0.00511606605075365,0.0698859388345112,3.28287930072922,3,2.18829630304901
"199","Aud/Mix","Aud","Mix",9.73296455223241,"65",5.95897885049398,0.870145218424701,0.338549651017525,0.0270073758381262,-3.77398570173843,0.870145218424701,-0.387752948393592,0.146022538467739,3.28287930072922,3,2.18829630304901
"200","Aud/Mix","Aud","Mix",9.73296455223241,"66",8.04273412969446,2.78650161462034,0.518111411353608,0.2198509182615,-1.69023042253795,2.78650161462034,-0.173660390261081,0.346461982913539,3.28287930072922,3,2.18829630304901
"201","Aud/Mix","Aud","Mix",9.73296455223241,"67",10.8417870109497,3.96748560937097,0.632829839603552,0.331607029355727,1.10882245871729,3.96748560937097,0.113924432043983,0.365943880410489,3.28287930072922,3,2.18829630304901
"202","Aud/Mix","Aud","Mix",9.73296455223241,"68",6.77491590225309,1.4389984327237,0.438466438245099,0.113257780493106,-2.95804864997932,1.4389984327237,-0.303920622961772,0.212400929175393,3.28287930072922,3,2.18829630304901
"203","Aud/Mix","Aud","Mix",9.73296455223241,"69",8.81211306024374,1.45169332434922,0.589207358413584,0.0829456966138717,-0.92085149198867,1.45169332434922,-0.0946116146880919,0.164738390715685,3.28287930072922,3,2.18829630304901
"204","Aud/Mix","Aud","Mix",9.73296455223241,"70",7.33487250481994,1.36563056352419,0.41168168695924,0.0569715042332736,-2.39809204741247,1.36563056352419,-0.24638865522863,0.186183272119153,3.28287930072922,3,2.18829630304901
"205","Aud/Mix","Aud","Mix",9.73296455223241,"71",9.3523903416168,2.18295235356724,0.43037301033498,0.0458823217281707,-0.380574210615604,2.18295235356724,-0.0391015716304354,0.233411168036198,3.28287930072922,3,2.18829630304901
"206","Aud/Mix","Aud","Mix",16,"61",11.1994585229415,2.44915619272498,0.381796890954127,0.0328065157096953,-4.80054147705852,2.44915619272498,-0.300033842316157,0.218685232657277,4,3,2.18829630304901
"207","Aud/Mix","Aud","Mix",16,"62",12.3972107197073,3.95430590777011,0.463652146997342,0.105387179982952,-3.60278928029271,3.95430590777011,-0.225174330018294,0.318967386872285,4,3,2.18829630304901
"208","Aud/Mix","Aud","Mix",16,"63",9.9511522499799,2.27132580232697,0.401606381416473,0.0325605153531592,-6.04884775002011,2.27132580232697,-0.378052984376257,0.228247518002909,4,3,2.18829630304901
"209","Aud/Mix","Aud","Mix",16,"64",14.7751262866594,1.89286708823009,0.64596318493183,0.170837520881467,-1.22487371334057,1.89286708823009,-0.0765546070837855,0.128111736678635,4,3,2.18829630304901
"210","Aud/Mix","Aud","Mix",16,"65",10.038253169264,2.00784738921894,0.380562374436231,0.051928512753325,-5.96174683073602,2.00784738921894,-0.372609176921001,0.200019600558267,4,3,2.18829630304901
"211","Aud/Mix","Aud","Mix",16,"66",11.4589991135702,2.29415839146635,0.640868334725907,0.353110066244146,-4.54100088642977,2.29415839146635,-0.283812555401861,0.200205826768021,4,3,2.18829630304901
"212","Aud/Mix","Aud","Mix",16,"67",12.8752178479188,1.9881861690489,0.678379878191753,0.314979300456826,-3.12478215208124,1.9881861690489,-0.195298884505077,0.154419613907371,4,3,2.18829630304901
"213","Aud/Mix","Aud","Mix",16,"68",9.64925650008196,2.25054936402282,0.495585081869159,0.0942035081120709,-6.35074349991806,2.25054936402282,-0.396921468744878,0.23323552068532,4,3,2.18829630304901
"214","Aud/Mix","Aud","Mix",16,"69",14.8447424991394,1.80996502342387,0.566381628322798,0.090375693968547,-1.15525750086061,1.80996502342387,-0.0722035938037878,0.121926333415941,4,3,2.18829630304901
"215","Aud/Mix","Aud","Mix",16,"70",10.739517063259,2.4375197572307,0.475825009476725,0.068692540082148,-5.26048293674097,2.4375197572307,-0.32878018354631,0.2269673527099,4,3,2.18829630304901
"216","Aud/Mix","Aud","Mix",16,"71",13.0469818694015,2.23925562188802,0.455308680266741,0.0555596328771326,-2.95301813059856,2.23925562188802,-0.18456363316241,0.171630162768882,4,3,2.18829630304901
"217","Vis/Block","Vis","Block",0.3,"41",0.446935239246977,0.177401510704725,0.438949447200897,0.115070927728275,0.146935239246977,0.177401510704725,0.489784130823257,0.396928895120513,-1.73696559416621,1,0.49196489934002
"218","Vis/Block","Vis","Block",0.3,"42",0.317987083285091,0.191681825111269,0.288356242811278,0.0690605928106154,0.0179870832850913,0.191681825111269,0.0599569442836377,0.602797519732637,-1.73696559416621,1,0.49196489934002
"219","Vis/Block","Vis","Block",0.3,"43",1.10137624339254,0.486159753094356,0.463390166307639,0.143366375431368,0.801376243392537,0.486159753094356,2.67125414464179,0.441411149015574,-1.73696559416621,1,0.49196489934002
"220","Vis/Block","Vis","Block",0.3,"44",0.472113644760687,0.0906066592393817,0.316536685601598,0.054237478285633,0.172113644760687,0.0906066592393817,0.57371214920229,0.191917052694611,-1.73696559416621,1,0.49196489934002
"221","Vis/Block","Vis","Block",0.3,"45",0.455560328369756,0.154976063981512,0.301715511796404,0.0729541791777479,0.155560328369756,0.154976063981512,0.518534427899188,0.340187795842762,-1.73696559416621,1,0.49196489934002
"222","Vis/Block","Vis","Block",0.3,"46",0.358400438603303,0.154195757285346,0.36510973742586,0.0878590369005638,0.0584004386033029,0.154195757285346,0.194668128677676,0.430233171271362,-1.73696559416621,1,0.49196489934002
"223","Vis/Block","Vis","Block",0.3,"47",0.545632284756463,0.148448698192958,0.33972782709449,0.12012147187201,0.245632284756463,0.148448698192958,0.818774282521543,0.272067292094376,-1.73696559416621,1,0.49196489934002
"224","Vis/Block","Vis","Block",0.3,"48",0.367686102768116,0.12452922920196,0.257811322622079,0.129127350681409,0.0676861027681164,0.12452922920196,0.225620342560388,0.338683535397299,-1.73696559416621,1,0.49196489934002
"225","Vis/Block","Vis","Block",0.3,"49",0.297891574148268,0.130173156051806,0.469594142135357,0.180693025237419,-0.00210842585173202,0.130173156051806,-0.00702808617244005,0.436981664969872,-1.73696559416621,1,0.49196489934002
"226","Vis/Block","Vis","Block",0.3,"50",0.362222948691318,0.14503391754434,0.445777117078778,0.104853997445283,0.0622229486913181,0.14503391754434,0.20740982897106,0.400399582821396,-1.73696559416621,1,0.49196489934002
"227","Vis/Block","Vis","Block",0.3,"51",0.45405198808985,0.137500214926082,0.282259431016549,0.0680936183554455,0.15405198808985,0.137500214926082,0.513506626966166,0.302829232186674,-1.73696559416621,1,0.49196489934002
"228","Vis/Block","Vis","Block",0.3,"52",0.412803456758191,0.226991706411217,0.532917509779372,0.113574793911293,0.112803456758191,0.226991706411217,0.376011522527303,0.549878405073973,-1.73696559416621,1,0.49196489934002
"229","Vis/Block","Vis","Block",0.493169370364043,"41",0.63631766012298,0.182335921081136,0.443478485460188,0.126930621831671,0.143148289758937,0.182335921081136,0.290261922903423,0.286548578654718,-1.01984489489543,1,0.49196489934002
"230","Vis/Block","Vis","Block",0.493169370364043,"42",0.599071680776025,0.193135243374202,0.310538386310459,0.141346152582174,0.105902310411982,0.193135243374202,0.214738215258195,0.322390875035218,-1.01984489489543,1,0.49196489934002
"231","Vis/Block","Vis","Block",0.493169370364043,"43",1.35377854230469,0.420003248375151,0.383277400009766,0.0966057995209633,0.860609171940652,0.420003248375151,1.74505803413009,0.310245165845316,-1.01984489489543,1,0.49196489934002
"232","Vis/Block","Vis","Block",0.493169370364043,"44",0.692359912508149,0.124174775838074,0.306389846333043,0.0809071379771541,0.199190542144106,0.124174775838074,0.403898851214278,0.179350036873506,-1.01984489489543,1,0.49196489934002
"233","Vis/Block","Vis","Block",0.493169370364043,"45",0.671643854857588,0.117428028929181,0.289859456594301,0.0984733294271302,0.178474484493545,0.117428028929181,0.361892881469506,0.174836750280519,-1.01984489489543,1,0.49196489934002
"234","Vis/Block","Vis","Block",0.493169370364043,"46",0.776996098514701,0.221243465594462,0.342485330266259,0.0793846909086691,0.283826728150658,0.221243465594462,0.575515725847178,0.28474205471223,-1.01984489489543,1,0.49196489934002
"235","Vis/Block","Vis","Block",0.493169370364043,"47",0.680755368945427,0.122240511335283,0.32270284942878,0.252922606292428,0.187585998581384,0.122240511335283,0.38036830722661,0.179565989357746,-1.01984489489543,1,0.49196489934002
"236","Vis/Block","Vis","Block",0.493169370364043,"48",0.520474389445512,0.132725061576049,0.19776312508081,0.138264187088227,0.0273050190814691,0.132725061576049,0.0553664130870767,0.255007862572157,-1.01984489489543,1,0.49196489934002
"237","Vis/Block","Vis","Block",0.493169370364043,"49",0.551057524564014,0.189626003471105,0.41788460151949,0.128894094596594,0.0578881541999716,0.189626003471105,0.117379865171351,0.344112901137015,-1.01984489489543,1,0.49196489934002
"238","Vis/Block","Vis","Block",0.493169370364043,"50",0.748552685521675,0.216928021995033,0.427149345073242,0.135830278898504,0.255383315157632,0.216928021995033,0.517840990346007,0.289796598410242,-1.01984489489543,1,0.49196489934002
"239","Vis/Block","Vis","Block",0.493169370364043,"51",0.739788506551247,0.205420511731508,0.256130950482225,0.0840041660662753,0.246619136187204,0.205420511731508,0.500069856335882,0.277674646081133,-1.01984489489543,1,0.49196489934002
"240","Vis/Block","Vis","Block",0.493169370364043,"52",0.658600053683256,0.210443964730427,0.401222321264075,0.164514362019538,0.165430683319213,0.210443964730427,0.33544395345781,0.319532261732303,-1.01984489489543,1,0.49196489934002
"241","Vis/Block","Vis","Block",0.810720092884221,"41",0.896907748494838,0.252810303278902,0.47625293929989,0.110142340616863,0.0861876556106171,0.252810303278902,0.106310003128201,0.281868791637892,-0.302724195624654,1,0.49196489934002
"242","Vis/Block","Vis","Block",0.810720092884221,"42",0.931366794072383,0.27438044978573,0.292176878246901,0.0571123346620542,0.120646701188162,0.27438044978573,0.148814248280129,0.29459977694288,-0.302724195624654,1,0.49196489934002
"243","Vis/Block","Vis","Block",0.810720092884221,"43",1.74323341784249,0.489978482849616,0.419124209877569,0.133695236763758,0.93251332495827,0.489978482849616,1.15022846126924,0.281074512359932,-0.302724195624654,1,0.49196489934002
"244","Vis/Block","Vis","Block",0.810720092884221,"44",1.06833718209494,0.160976605580716,0.312741346392675,0.0306965107841029,0.25761708921072,0.160976605580716,0.317763296447015,0.150679587192736,-0.302724195624654,1,0.49196489934002
"245","Vis/Block","Vis","Block",0.810720092884221,"45",0.931179899809586,0.096214696251794,0.277093870555656,0.04785610365096,0.120459806925366,0.096214696251794,0.148583719563206,0.103325572503733,-0.302724195624654,1,0.49196489934002
"246","Vis/Block","Vis","Block",0.810720092884221,"46",1.34548276455242,0.448789525713283,0.326798971072134,0.0942579482056814,0.534762671668196,0.448789525713283,0.659614429643309,0.333552786804055,-0.302724195624654,1,0.49196489934002
"247","Vis/Block","Vis","Block",0.810720092884221,"47",0.938080407384278,0.23208998906283,0.238300743477906,0.0697343265672957,0.127360314500057,0.23208998906283,0.157095297893703,0.247409483489784,-0.302724195624654,1,0.49196489934002
